func,n_runs,maxevals,mean,median,std,best,worst,elapsed_sec
f1,51,1000000,0.0,0.0,0.0,0.0,0.0,6.5
f2,51,1000000,0.046530994312353656,0.0,0.0603865921918195,0.0,0.12489898473359062,6.5
f3,51,1000000,0.12611656811794528,0.0,0.30201313436687105,0.0,0.9949590570932969,6.7
f4,51,1000000,0.0007563654151266854,0.0,0.002595034407342456,0.0,0.009871010478036624,6.0
f5,51,1000000,0.0,0.0,0.0,0.0,0.0,41.3
f6,51,1000000,0.0,0.0,0.0,0.0,0.0,20.0
f7,51,1000000,0.0,0.0,0.0,0.0,0.0,7.0
f8,51,1000000,0.0,0.0,0.0,0.0,0.0,8.1
f9,51,1000000,0.0,0.0,0.0,0.0,0.0,12.4
f10,51,1000000,11.764705882352942,0.0,32.21897397089213,0.0,100.0,32.7
